Id Produto;Nome Produto;Categoria;Marca;Preço Unit.;Custo Unit.
947;A. Datum Ultra Compact Digital Camera M190 Black;Cameras and camcorders;A. Datum;165;75,88
948;A. Datum All in One Digital Camera M200 Black;Cameras and camcorders;A. Datum;188;86,45
949;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black;Cameras and camcorders;A. Datum;268;88,79
950;A. Datum Super-zoom Digital Camera X300 Black;Cameras and camcorders;A. Datum;290;96,08
951;A. Datum Consumer Digital Camera E100 Black;Cameras and camcorders;A. Datum;281;143,26
952;A. Datum Consumer Digital Camera M300 Black;Cameras and camcorders;A. Datum;184,5;84,84
953;A. Datum Advanced Digital Camera M300 Black;Cameras and camcorders;A. Datum;188,5;86,68
954;A. Datum Bridge Digital Camera M300 Black;Cameras and camcorders;A. Datum;186,9;85,95
955;A. Datum SLR-like Digital Camera M400 Black;Cameras and camcorders;A. Datum;196,9;90,55
956;A. Datum Point Shoot Digital Camera M500 Black;Cameras and camcorders;A. Datum;198;91,05
957;A. Datum Full Frame Digital Camera X300 Black;Cameras and camcorders;A. Datum;231;76,53
958;A. Datum Compact Digital Camera M200 Grey;Cameras and camcorders;A. Datum;129;59,32
959;A. Datum Rangefinder Digital Camera X200 Grey;Cameras and camcorders;A. Datum;200;66,26
960;A. Datum Slim Digital Camera M180 Grey;Cameras and camcorders;A. Datum;148;68,06
961;A. Datum Ultra Compact Digital Camera M190 Grey;Cameras and camcorders;A. Datum;165;75,88
962;A. Datum All in One Digital Camera M200 Grey;Cameras and camcorders;A. Datum;188;86,45
963;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey;Cameras and camcorders;A. Datum;268;88,79
964;A. Datum Super-zoom Digital Camera X300 Grey;Cameras and camcorders;A. Datum;290;96,08
965;A. Datum Consumer Digital Camera E100 Grey;Cameras and camcorders;A. Datum;281;143,26
966;A. Datum Consumer Digital Camera M300 Grey;Cameras and camcorders;A. Datum;184,5;84,84
967;A. Datum Advanced Digital Camera M300 Grey;Cameras and camcorders;A. Datum;188,5;86,68
968;A. Datum Bridge Digital Camera M300 Grey;Cameras and camcorders;A. Datum;186,9;85,95
969;A. Datum SLR-like Digital Camera M400 Grey;Cameras and camcorders;A. Datum;196,9;90,55
970;A. Datum Point n' Shoot Digital Camera M500 Grey;Cameras and camcorders;A. Datum;198;91,05
971;A. Datum Full Frame Digital Camera X300 Grey;Cameras and camcorders;A. Datum;231;76,53
972;A. Datum Compact Digital Camera M200 Pink;Cameras and camcorders;A. Datum;129;59,32
973;A. Datum Rangefinder Digital Camera X200 Pink;Cameras and camcorders;A. Datum;200;66,26
974;A. Datum Slim Digital Camera M180 Pink;Cameras and camcorders;A. Datum;148;68,06
975;A. Datum Ultra Compact Digital Camera M190 Pink;Cameras and camcorders;A. Datum;165;75,88
976;A. Datum All in One Digital Camera M200 Pink;Cameras and camcorders;A. Datum;188;86,45
977;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink;Cameras and camcorders;A. Datum;268;88,79
978;A. Datum Super-zoom Digital Camera X300 Pink;Cameras and camcorders;A. Datum;290;96,08
979;A. Datum Consumer Digital Camera E100 Pink;Cameras and camcorders;A. Datum;281;143,26
980;A. Datum Consumer Digital Camera M300 Pink;Cameras and camcorders;A. Datum;184,5;84,84
981;A. Datum Advanced Digital Camera M300 Pink;Cameras and camcorders;A. Datum;188,5;86,68
982;A. Datum Bridge Digital Camera M300 Pink;Cameras and camcorders;A. Datum;186,9;85,95
983;A. Datum SLR-like Digital Camera M400 Pink;Cameras and camcorders;A. Datum;196,9;90,55
984;A. Datum Point Shoot Digital Camera M500 Pink;Cameras and camcorders;A. Datum;198;91,05
985;A. Datum Full Frame Digital Camera X300 Pink;Cameras and camcorders;A. Datum;231;76,53
986;A. Datum Compact Digital Camera M200 Silver;Cameras and camcorders;A. Datum;129;59,32
987;A. Datum Rangefinder Digital Camera X200 Silver;Cameras and camcorders;A. Datum;200;66,26
988;A. Datum Slim Digital Camera M180 Silver;Cameras and camcorders;A. Datum;148;68,06
989;A. Datum Ultra Compact Digital Camera M190 Silver;Cameras and camcorders;A. Datum;165;75,88
990;A. Datum All in One Digital Camera M200 Silver;Cameras and camcorders;A. Datum;188;86,45
991;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver;Cameras and camcorders;A. Datum;268;88,79
992;A. Datum Super-zoom Digital Camera X300 Silver;Cameras and camcorders;A. Datum;290;96,08
993;A. Datum Consumer Digital Camera E100 Silver;Cameras and camcorders;A. Datum;281;143,26
994;A. Datum Consumer Digital Camera M300 Silver;Cameras and camcorders;A. Datum;184,5;84,84
995;A. Datum Advanced Digital Camera M300 Silver;Cameras and camcorders;A. Datum;188,5;86,68
996;A. Datum Bridge Digital Camera M300 Silver;Cameras and camcorders;A. Datum;186,9;85,95
997;A. Datum SLR-like Digital Camera M400 Silver;Cameras and camcorders;A. Datum;196,9;90,55
998;A. Datum Point Shoot Digital Camera M500 Silver;Cameras and camcorders;A. Datum;198;91,05
999;A. Datum Full Frame Digital Camera X300 Silver;Cameras and camcorders;A. Datum;231;76,53
1000;A. Datum Compact Digital Camera M200 Orange;Cameras and camcorders;A. Datum;129;59,32
1001;A. Datum Rangefinder Digital Camera X200 Orange;Cameras and camcorders;A. Datum;200;66,26
1002;A. Datum Slim Digital Camera M180 Orange;Cameras and camcorders;A. Datum;148;68,06
1003;A. Datum Ultra Compact Digital Camera M190 Orange;Cameras and camcorders;A. Datum;165;75,88
1004;A. Datum All in One Digital Camera M200 Orange;Cameras and camcorders;A. Datum;188;86,45
1005;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange;Cameras and camcorders;A. Datum;268;88,79
1006;A. Datum Super-zoom Digital Camera X300 Orange;Cameras and camcorders;A. Datum;290;96,08
1007;A. Datum Consumer Digital Camera E100 Orange;Cameras and camcorders;A. Datum;281;143,26
1008;A. Datum Consumer Digital Camera M300 Orange;Cameras and camcorders;A. Datum;184,5;84,84
1009;A. Datum Advanced Digital Camera M300 Orange;Cameras and camcorders;A. Datum;188,5;86,68
1010;A. Datum Bridge Digital Camera M300 Orange;Cameras and camcorders;A. Datum;186,9;85,95
1011;A. Datum SLR-like Digital Camera M400 Orange;Cameras and camcorders;A. Datum;196,9;90,55
1012;A. Datum Point Shoot Digital Camera M500 Orange;Cameras and camcorders;A. Datum;198;91,05
1013;A. Datum Full Frame Digital Camera X300 Orange;Cameras and camcorders;A. Datum;231;76,53
1014;A. Datum Compact Digital Camera M200 Green;Cameras and camcorders;A. Datum;129;59,32
1015;A. Datum Rangefinder Digital Camera X200 Green;Cameras and camcorders;A. Datum;200;66,26
1016;A. Datum Slim Digital Camera M180 Green;Cameras and camcorders;A. Datum;148;68,06
1017;A. Datum Ultra Compact Digital Camera M190 Green;Cameras and camcorders;A. Datum;165;75,88
1018;A. Datum All in One Digital Camera M200 Green;Cameras and camcorders;A. Datum;188;86,45
1019;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green;Cameras and camcorders;A. Datum;268;88,79
1020;A. Datum Super-zoom Digital Camera X300 Green;Cameras and camcorders;A. Datum;290;96,08
1021;A. Datum Consumer Digital Camera E100 Green;Cameras and camcorders;A. Datum;281;143,26
1022;A. Datum Consumer Digital Camera M300 Green;Cameras and camcorders;A. Datum;184,5;84,84
1023;A. Datum Advanced Digital Camera M300 Green;Cameras and camcorders;A. Datum;188,5;86,68
1024;A. Datum Bridge Digital Camera M300 Green;Cameras and camcorders;A. Datum;186,9;85,95
1025;A. Datum SLR-like Digital Camera M400 Green;Cameras and camcorders;A. Datum;196,9;90,55
1026;A. Datum Point Shoot Digital Camera M500 Green;Cameras and camcorders;A. Datum;198;91,05
1027;A. Datum Full Frame Digital Camera X300 Green;Cameras and camcorders;A. Datum;231;76,53
1028;A. Datum Compact Digital Camera M200 Azure;Cameras and camcorders;A. Datum;129;59,32
1029;A. Datum Rangefinder Digital Camera X200 Azure;Cameras and camcorders;A. Datum;200;66,26
1030;A. Datum Slim Digital Camera M180 Azure;Cameras and camcorders;A. Datum;148;68,06
1031;A. Datum Ultra Compact Digital Camera M190 Azure;Cameras and camcorders;A. Datum;165;75,88
1032;A. Datum All in One Digital Camera M200 Azure;Cameras and camcorders;A. Datum;188;86,45
1033;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure;Cameras and camcorders;A. Datum;268;88,79
1034;A. Datum Super-zoom Digital Camera X300 Azure;Cameras and camcorders;A. Datum;290;96,08
1035;A. Datum Consumer Digital Camera E100 Azure;Cameras and camcorders;A. Datum;281;143,26
1036;A. Datum Consumer Digital Camera M300 Azure;Cameras and camcorders;A. Datum;184,5;84,84
1037;A. Datum Advanced Digital Camera M300 Azure;Cameras and camcorders;A. Datum;188,5;86,68
1038;A. Datum Bridge Digital Camera M300 Azure;Cameras and camcorders;A. Datum;186,9;85,95
1039;A. Datum SLR-like Digital Camera M400 Azure;Cameras and camcorders;A. Datum;196,9;90,55
1040;A. Datum Point n' Shoot Digital Camera M500 Azure;Cameras and camcorders;A. Datum;198;91,05
1041;A. Datum Full Frame Digital Camera X300 Azure;Cameras and camcorders;A. Datum;231;76,53
1042;A. Datum Point Shoot Digital Camera M500 Silver Grey;Cameras and camcorders;A. Datum;198;91,05
1043;A. Datum Full Frame Digital Camera X300 Silver Grey;Cameras and camcorders;A. Datum;231;76,53
1044;A. Datum SLR Camera X135 Black;Cameras and camcorders;A. Datum;627;207,74
1045;"A. Datum SLR Camera 35"" X358 Black";Cameras and camcorders;A. Datum;588;194,82
1046;A. Datum SLR Camera M135 Black;Cameras and camcorders;A. Datum;312;143,48
1047;"A. Datum SLR Camera 35"" M358 Black";Cameras and camcorders;A. Datum;338;155,43
1048;A. Datum SLR Camera X136 Silver;Cameras and camcorders;A. Datum;427;141,47
1049;"A. Datum SLR Camera 35"" X358 Silver";Cameras and camcorders;A. Datum;588;194,82
1050;A. Datum SLR Camera M136 Silver;Cameras and camcorders;A. Datum;312;143,48
1051;"A. Datum SLR Camera 35"" M358 Silver";Cameras and camcorders;A. Datum;338;155,43
1052;A. Datum SLR Camera X137 Grey;Cameras and camcorders;A. Datum;627;207,74
1053;"A. Datum SLR Camera 35"" X358 Grey";Cameras and camcorders;A. Datum;588;194,82
1054;A. Datum SLR Camera M137 Grey;Cameras and camcorders;A. Datum;312;143,48
1055;"A. Datum SLR Camera 35"" M358 Grey";Cameras and camcorders;A. Datum;338;155,43
1056;A. Datum SLR Camera X138 Silver Grey;Cameras and camcorders;A. Datum;627;207,74
1057;"A. Datum SLR Camera 35"" X358 Silver Grey";Cameras and camcorders;A. Datum;588;194,82
1058;A. Datum SLR Camera M138 Silver Grey;Cameras and camcorders;A. Datum;312;143,48
1059;"A. Datum SLR Camera 35"" M358 Silver Grey";Cameras and camcorders;A. Datum;338;155,43
1060;A. Datum SLR Camera X139 Gold;Cameras and camcorders;A. Datum;627;207,74
1061;"A. Datum SLR Camera 35"" X358 Gold";Cameras and camcorders;A. Datum;588;194,82
1062;A. Datum SLR Camera M139 Gold;Cameras and camcorders;A. Datum;312;143,48
1063;"A. Datum SLR Camera 35"" M358 Gold";Cameras and camcorders;A. Datum;338;155,43
1064;A. Datum SLR Camera X140 Pink;Cameras and camcorders;A. Datum;627;207,74
1065;"A. Datum SLR Camera 35"" X358 Pink";Cameras and camcorders;A. Datum;588;194,82
1066;A. Datum SLR Camera M140 Pink;Cameras and camcorders;A. Datum;312;143,48
1067;"A. Datum SLR Camera 35"" M358 Pink";Cameras and camcorders;A. Datum;338;155,43
1068;A. Datum SLR Camera X141 Blue;Cameras and camcorders;A. Datum;427;141,47
1069;"A. Datum SLR Camera 35"" X358 Blue";Cameras and camcorders;A. Datum;588;194,82
1070;A. Datum SLR Camera M141 Blue;Cameras and camcorders;A. Datum;312;143,48
1071;"A. Datum SLR Camera 35"" M358 Blue";Cameras and camcorders;A. Datum;338;155,43
1072;A. Datum SLR Camera X142 Orange;Cameras and camcorders;A. Datum;427;141,47
1073;"A. Datum SLR Camera 35"" X358 Orange";Cameras and camcorders;A. Datum;588;194,82
1074;A. Datum SLR Camera M142 Orange;Cameras and camcorders;A. Datum;312;143,48
1075;"A. Datum SLR Camera 35"" M358 Orange";Cameras and camcorders;A. Datum;338;155,43
1076;Contoso SLR Camera X142 Black;Cameras and camcorders;Contoso;637;211,05
1077;"Contoso SLR Camera 35"" X358 Black";Cameras and camcorders;Contoso;568;188,19
1078;Contoso SLR Camera M142 Black;Cameras and camcorders;Contoso;314;144,4
1079;"Contoso SLR Camera 35"" M358 Black";Cameras and camcorders;Contoso;358;164,63
1080;Contoso SLR Camera X143 Silver;Cameras and camcorders;Contoso;646;214,03
1081;"Contoso SLR Camera 35"" X358 Silver";Cameras and camcorders;Contoso;568;188,19
1082;Contoso SLR Camera M143 Silver;Cameras and camcorders;Contoso;304;139,8
1083;"Contoso SLR Camera 35"" M358 Silver";Cameras and camcorders;Contoso;358;164,63
1084;Contoso SLR Camera X143 Grey;Cameras and camcorders;Contoso;646;214,03
1085;"Contoso SLR Camera 35"" X358 Grey";Cameras and camcorders;Contoso;568;188,19
1086;Contoso SLR Camera M143 Grey;Cameras and camcorders;Contoso;304;139,8
1087;"Contoso SLR Camera 35"" M358 Grey";Cameras and camcorders;Contoso;358;164,63
1088;Contoso SLR Camera X144 Silver Grey;Cameras and camcorders;Contoso;673;222,98
1089;"Contoso SLR Camera 35"" X358 Silver Grey";Cameras and camcorders;Contoso;568;188,19
1090;Contoso SLR Camera M144 Silver Grey;Cameras and camcorders;Contoso;332;152,68
1091;"Contoso SLR Camera 35"" M358 Silver Grey";Cameras and camcorders;Contoso;358;164,63
1092;Contoso SLR Camera X144 Gold;Cameras and camcorders;Contoso;673;222,98
1093;"Contoso SLR Camera 35"" X358 Gold";Cameras and camcorders;Contoso;568;188,19
1094;Contoso SLR Camera M144 Gold;Cameras and camcorders;Contoso;332;152,68
1095;"Contoso SLR Camera 35"" M358 Gold";Cameras and camcorders;Contoso;358;164,63
1096;Contoso SLR Camera X145 Pink;Cameras and camcorders;Contoso;632;209,39
1097;"Contoso SLR Camera 35"" X358 Pink";Cameras and camcorders;Contoso;568;188,19
1098;Contoso SLR Camera M145 Pink;Cameras and camcorders;Contoso;343;157,73
1099;"Contoso SLR Camera 35"" M358 Pink";Cameras and camcorders;Contoso;358;164,63
1100;Contoso SLR Camera X145 Blue;Cameras and camcorders;Contoso;632;209,39
1101;"Contoso SLR Camera 35"" X358 Blue";Cameras and camcorders;Contoso;568;188,19
1102;Contoso SLR Camera M145 Blue;Cameras and camcorders;Contoso;343;157,73
1103;"Contoso SLR Camera 35"" M358 Blue";Cameras and camcorders;Contoso;358;164,63
1104;Contoso SLR Camera X146 Orange;Cameras and camcorders;Contoso;427;141,47
1105;"Contoso SLR Camera 35"" X358 Orange";Cameras and camcorders;Contoso;568;188,19
1106;Contoso SLR Camera M146 Orange;Cameras and camcorders;Contoso;322;148,08
1107;"Contoso SLR Camera 35"" M358 Orange";Cameras and camcorders;Contoso;358;164,63
1108;Fabrikam SLR Camera X146 Black;Cameras and camcorders;Fabrikam;629;208,4
1109;"Fabrikam SLR Camera 35"" X358 Black";Cameras and camcorders;Fabrikam;436,2;144,52
1110;Fabrikam SLR Camera M146 Black;Cameras and camcorders;Fabrikam;302;138,88
1111;"Fabrikam SLR Camera 35"" M358 Black";Cameras and camcorders;Fabrikam;328;150,84
1112;Fabrikam SLR Camera X147 Silver;Cameras and camcorders;Fabrikam;645;213,7
1113;"Fabrikam SLR Camera 35"" X358 Silver";Cameras and camcorders;Fabrikam;436,2;144,52
1114;Fabrikam SLR Camera M147 Silver;Cameras and camcorders;Fabrikam;334;153,59
1115;"Fabrikam SLR Camera 35"" M358 Silver";Cameras and camcorders;Fabrikam;328;150,84
1116;Fabrikam SLR Camera X147 Grey;Cameras and camcorders;Fabrikam;645;213,7
1117;"Fabrikam SLR Camera 35"" X358 Grey";Cameras and camcorders;Fabrikam;436,2;144,52
1118;Fabrikam SLR Camera M147 Grey;Cameras and camcorders;Fabrikam;334;153,59
1119;"Fabrikam SLR Camera 35"" M358 Grey";Cameras and camcorders;Fabrikam;328;150,84
1120;Fabrikam SLR Camera X148 Silver Grey;Cameras and camcorders;Fabrikam;657;217,68
1121;"Fabrikam SLR Camera 35"" X358 Silver Grey";Cameras and camcorders;Fabrikam;436,2;144,52
1122;Fabrikam SLR Camera M148 Silver Grey;Cameras and camcorders;Fabrikam;332;152,68
1123;"Fabrikam SLR Camera 35"" M358 Silver Grey";Cameras and camcorders;Fabrikam;328;150,84
1124;Fabrikam SLR Camera X148 Gold;Cameras and camcorders;Fabrikam;657;217,68
1125;"Fabrikam SLR Camera 35"" X358 Gold";Cameras and camcorders;Fabrikam;436,2;144,52
1126;Fabrikam SLR Camera M148 Gold;Cameras and camcorders;Fabrikam;332;152,68
1127;"Fabrikam SLR Camera 35"" M358 Gold";Cameras and camcorders;Fabrikam;328;150,84
1128;Fabrikam SLR Camera X149 Pink;Cameras and camcorders;Fabrikam;627;207,74
1129;"Fabrikam SLR Camera 35"" X358 Pink";Cameras and camcorders;Fabrikam;436,2;144,52
1130;Fabrikam SLR Camera M149 Pink;Cameras and camcorders;Fabrikam;319;146,7
1131;"Fabrikam SLR Camera 35"" M358 Pink";Cameras and camcorders;Fabrikam;328;150,84
1132;Fabrikam SLR Camera X149 Blue;Cameras and camcorders;Fabrikam;627;207,74
1133;"Fabrikam SLR Camera 35"" X358 Blue";Cameras and camcorders;Fabrikam;436,2;144,52
1134;Fabrikam SLR Camera M149 Blue;Cameras and camcorders;Fabrikam;319;146,7
1135;"Fabrikam SLR Camera 35"" M358 Blue";Cameras and camcorders;Fabrikam;328;150,84
1136;Fabrikam SLR Camera X150 Orange;Cameras and camcorders;Fabrikam;480,5;159,2
1137;"Fabrikam SLR Camera 35"" X358 Orange";Cameras and camcorders;Fabrikam;436,2;144,52
1138;Fabrikam SLR Camera M150 Orange;Cameras and camcorders;Fabrikam;391,9;180,22
1139;"Fabrikam SLR Camera 35"" M358 Orange";Cameras and camcorders;Fabrikam;328;150,84
1140;Fabrikam SLR Camera X150 Green;Cameras and camcorders;Fabrikam;480,5;159,2
1141;"Fabrikam SLR Camera 35"" X358 Green";Cameras and camcorders;Fabrikam;436,2;144,52
1142;Fabrikam SLR Camera M150 Green;Cameras and camcorders;Fabrikam;391,9;180,22
1143;"Fabrikam SLR Camera 35"" M358 Green";Cameras and camcorders;Fabrikam;328;150,84
1144;"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue";Cameras and camcorders;Fabrikam;600;275,92
